week_start,region_bucket,new_orders,new_revenue,new_cogs,new_gross_revenue,promo_days,max_promo_amount,any_gwp,adspend_Meta,adspend_GoogleSearch,adspend_TikTokShop,adspend_Bing,adspend_AppLovin,adspend_Pinterest,adspend_Rokt,adspend_TikTokSocial,adspend_Television,adspend_YouTube,orders_Meta,orders_GoogleSearch,orders_TikTokShop,orders_Bing,orders_AppLovin,orders_Pinterest,orders_Rokt,orders_TikTokSocial,orders_Television,orders_YouTube,orders_CRMEmail,orders_CRMSMS,orders_Organic,orders_Direct,rev_Meta,rev_GoogleSearch,rev_TikTokShop,rev_Bing,rev_AppLovin,rev_Pinterest,rev_Rokt,rev_TikTokSocial,rev_Television,rev_YouTube,rev_CRMEmail,rev_CRMSMS,rev_Organic,rev_Direct
2024-08-05,International,1752,79555,12746,68627,7,70% + 10%,0,40814,4652,0,256,0,0,0,0,0,0,426,378,0,37,2,0,0,0,0,0,357,7,154,148,17105,16923,0,2243,153,0,0,0,0,0,16220,546,7402,7148
2024-08-12,International,2782,142774,24112,126264,7,50%/45%/40%,0,71715,5787,0,348,0,0,0,0,0,0,1044,552,0,39,0,1,0,0,0,0,558,3,170,207,53196,29522,0,2153,0,86,0,0,0,0,27122,183,9078,11301
2024-08-19,International,3768,201611,34521,177668,7,50% + 10%,0,105696,6977,0,322,0,0,0,0,0,0,1431,746,0,55,0,0,0,0,0,0,716,4,250,290,76562,39083,0,3089,-57,0,0,0,0,0,36795,187,14524,16391
2024-08-26,International,6554,384289,69282,343360,7,55% + 10%,0,183057,8233,0,426,0,0,0,0,0,0,2656,1181,0,60,2,0,0,0,0,0,1120,5,425,579,159790,67953,0,3300,137,0,0,0,0,0,61236,367,25594,34788
2024-09-02,International,6842,405885,73840,363981,7,55% + 10%,0,234504,9128,0,716,0,0,0,0,0,0,2514,1285,0,97,1,0,0,0,0,0,1247,6,433,672,151885,74216,0,5512,140,0,0,0,0,0,71260,346,26043,40770
2024-09-09,International,4939,283098,49973,257083,7,40%-60% + 10%,0,185120,7219,0,507,0,0,0,0,0,0,1679,987,0,72,1,0,0,0,0,0,939,5,307,512,100513,55291,0,4656,129,0,0,0,0,0,51832,275,17424,29186
2024-09-16,International,4157,223384,37989,203165,7,60% + 10%,0,151632,6124,0,412,0,0,0,0,0,0,1359,713,0,54,1,0,0,0,0,0,1016,1,243,384,71842,38385,0,2551,46,0,0,0,0,0,55808,78,13780,21100
2024-09-23,International,3897,210143,37086,190280,7,50% + 10%,0,115048,5610,0,353,0,0,0,0,0,0,963,803,0,53,0,1,0,0,0,0,1036,3,257,371,50339,42346,0,2676,0,-49,0,0,0,0,56158,120,14817,20761
2024-09-30,International,4302,226981,38172,205199,7,60% + 10%,0,125580,5753,0,400,0,0,0,0,0,0,1502,861,0,55,0,1,0,0,0,0,847,1,276,374,78441,44125,0,2983,0,72,0,0,0,0,45048,87,15485,20605
2024-10-07,International,3778,193197,32853,176493,7,60% + 10%,0,107875,5155,0,437,0,0,0,0,0,0,1507,653,0,40,2,0,0,0,0,0,812,4,202,292,76768,32580,0,2318,258,0,0,0,0,0,40567,266,11678,15013
2024-10-14,International,4526,232015,40327,207932,7,40%-60% + 10%,0,103962,6211,0,446,0,0,0,0,0,0,1848,643,0,45,0,0,0,0,0,0,928,4,226,359,92875,32577,0,2707,0,0,0,0,0,0,48074,195,11849,19043
2024-10-21,International,3958,210327,36435,188537,7,65% + 10%,0,107517,5916,0,372,0,0,0,0,0,0,1466,604,0,50,0,0,0,0,0,0,807,5,217,330,77800,31864,0,2438,0,0,0,0,0,0,41754,315,11934,17681
2024-10-28,International,5228,271427,47196,243801,7,65% + 10%,0,129448,8003,0,536,0,0,0,0,0,0,2059,897,0,66,3,0,0,0,0,0,960,2,273,416,106053,44690,0,3921,244,0,0,0,0,0,51388,176,14723,22113
2024-11-04,International,6418,339031,58134,309826,7,40%-60% + 10%,0,193630,11006,0,522,0,0,0,0,0,0,2921,996,0,60,3,0,0,0,0,0,1071,3,282,469,148372,52497,0,3490,252,0,0,0,0,0,57887,239,16321,26414
2024-11-11,International,14542,720928,128790,636513,7,70% + 10%,0,390432,16106,0,906,0,0,0,0,0,0,6617,2232,0,139,5,0,0,0,0,0,2773,46,604,992,312706,110879,0,7237,300,0,0,0,0,0,143859,2557,32342,53028
2024-11-18,International,13559,675517,119949,589106,7,70% + 10%,0,397174,17321,0,1414,0,0,0,0,0,0,5820,2435,0,185,9,1,0,0,0,0,2180,21,696,1099,275809,123943,0,9968,637,67,0,0,0,0,113877,1212,36951,57603
2024-11-25,International,30879,1393883,263743,1205615,7,75% + 10%,0,706914,27106,0,1657,0,0,0,0,0,0,13743,5409,0,321,10,0,0,0,0,0,4832,50,1301,2625,583553,251346,0,16098,661,0,0,0,0,0,232752,2902,64272,126488
2024-12-02,International,29281,1307159,242669,1135469,7,75% + 10%,0,656716,27086,0,1819,0,0,0,0,0,0,12478,5146,0,338,5,0,0,0,0,0,4826,65,1310,2546,531917,234048,0,15694,199,0,0,0,0,0,224540,3923,63191,121938
2024-12-09,International,14693,717200,128194,643739,7,50%/45%/40%,0,364067,20073,0,1330,0,0,0,0,0,0,6071,2506,0,188,0,0,0,0,0,0,2409,21,769,1457,290635,121379,0,9831,0,0,0,0,0,0,118662,1219,38197,74467
2024-12-16,International,12581,582702,107017,523563,7,70% + 10%,0,324738,17409,0,1102,0,0,0,0,0,0,5521,2118,0,128,1,0,0,0,0,0,1966,19,646,1043,249010,97333,0,6348,68,0,0,0,0,0,93521,773,31812,50345
2024-12-23,International,12581,579708,108026,526225,7,75% + 10%,0,279646,16729,0,820,0,0,0,0,0,0,5597,2077,0,98,1,1,0,0,0,0,2377,27,635,884,251668,95935,0,4110,47,38,0,0,0,0,110475,1627,31397,43808
2024-12-30,International,16937,750214,134080,679062,7,75% + 10%,0,388584,18249,0,1181,0,0,0,0,0,0,7927,2877,0,170,0,0,0,0,0,0,2924,30,873,1098,334052,130496,0,8342,7,0,0,0,0,0,134232,1883,40506,52733
2025-01-06,International,10786,501639,91747,463799,7,60% + 10%,1,254482,16998,0,972,0,0,0,0,0,0,4366,2038,0,154,2,1,0,0,0,0,1945,17,608,778,201750,93848,0,7420,168,35,0,0,0,0,89714,1141,29459,37225
2025-01-13,International,11513,524874,99333,482792,7,60% + 10%,1,276524,18832,0,1012,0,0,0,0,0,0,5088,2227,0,160,1,0,0,0,0,0,1818,19,540,664,228490,100461,0,7682,50,0,0,0,0,0,84443,1052,25306,31532
2025-01-20,International,12003,556276,102512,511859,7,67% + 10%,1,277041,14895,0,1148,0,0,0,0,0,0,5582,1895,0,154,0,1,0,0,0,0,2037,37,576,698,249334,87714,0,7217,0,50,0,0,0,0,97655,2138,27897,34604
2025-01-27,International,11319,487178,86129,449434,7,67% + 10%,1,270434,10315,0,974,0,1635,0,0,0,0,5426,1829,0,164,1,59,0,0,0,0,1696,75,584,683,223564,79426,0,8112,71,2534,0,0,0,0,76060,3715,27131,31256
2025-02-03,International,7310,312725,54748,286225,7,50% + 10%,1,186695,9407,0,868,0,8380,0,5529,0,0,2957,1190,0,108,0,194,0,80,0,0,1269,92,442,481,118384,52616,0,5333,0,7621,0,2741,0,0,57647,4494,19734,21863
2025-02-10,International,8569,371783,67386,339316,7,65% + 15%,1,179699,8165,0,800,0,15859,0,12679,0,0,3731,1098,0,101,2,276,0,157,0,0,1502,139,503,552,154313,47908,0,4593,108,10558,0,7301,0,0,66809,7178,22887,26348
2025-02-17,International,12349,536840,94512,486466,7,65% + 15%,1,272524,11165,0,1022,0,20901,0,19127,0,0,5976,1630,0,144,1,302,0,142,0,0,1635,173,807,844,243828,73363,0,6601,41,12258,0,6903,0,0,75064,8854,37769,40174
2025-02-24,International,13025,592190,101075,537964,7,60% + 15%,1,294157,9681,0,986,0,13968,0,12404,0,0,5946,1673,0,137,2,184,0,108,0,0,2372,199,730,897,256702,78095,0,6773,101,8114,0,5344,0,0,112146,10322,35673,43034
2025-03-03,International,15336,735208,133607,675243,7,60% + 15%,1,412763,9948,0,907,0,9367,0,8500,0,0,8122,2081,0,156,2,131,0,58,0,0,1899,207,840,1046,380469,101969,0,7894,101,6265,0,3033,0,0,90654,11628,41671,52227
2025-03-10,International,11642,574352,104188,532353,7,45%,0,322139,5679,0,925,0,7038,0,6763,0,0,5316,1879,0,139,1,81,0,42,0,0,2078,120,727,894,254492,97123,0,7139,71,4102,0,2525,0,0,99784,6544,37677,46768
2025-03-17,International,11209,603021,118600,567939,7,60% + 10%,1,306642,4327,0,787,0,6997,0,6419,0,0,5114,1895,0,108,1,100,0,59,0,0,1960,139,770,808,276355,102391,0,5537,95,5784,0,3420,0,0,100655,7613,43785,44696
2025-03-24,International,12509,678917,148359,632801,7,55%,1,335849,2219,0,852,0,5564,0,4568,0,0,6255,967,0,146,2,82,0,44,0,0,1893,139,1691,971,333507,52171,0,7346,148,4018,0,2554,0,0,101171,7432,98859,54037
2025-03-31,International,9452,510274,107233,475149,7,60% + 20%,1,253320,7920,0,700,0,7702,0,3586,0,0,4197,1762,0,145,0,93,0,25,0,0,1521,129,670,651,223128,95521,0,8306,0,5207,0,1525,0,0,82520,7591,37374,35835
2025-04-07,International,6317,331091,67705,311191,7,60% + 20%,1,158512,7019,0,732,0,6196,0,3478,0,0,2650,946,0,89,0,75,0,23,0,0,1335,80,430,426,138450,49412,0,4988,0,3843,0,1478,0,0,68606,4141,23150,23261
2025-04-14,International,8377,432584,85078,394670,7,50%,0,208116,4438,0,581,0,6518,0,3073,0,0,3790,1291,0,72,1,123,0,25,0,0,1673,77,516,434,191157,69033,0,3785,59,5510,0,1100,0,0,86208,4648,27808,23677
2025-04-21,International,10682,553477,110417,501908,7,50%/45%/40%,0,254917,9758,0,693,0,8260,0,2831,0,0,5001,1687,0,115,1,118,0,19,0,0,1953,117,539,486,250915,88868,0,5719,41,5318,0,1173,0,0,101107,6309,31085,27630
2025-04-28,International,13710,693923,133859,622097,7,55% + 15%,0,328874,14716,0,698,0,6490,0,5738,0,0,6998,1647,0,117,1,64,0,73,0,0,2315,135,629,492,341179,85827,0,6114,99,3407,0,4017,0,0,120084,7993,35192,26314
2025-05-05,International,13853,670486,128863,598081,7,55% + 15-25%,1,318883,16141,0,775,0,5432,0,16334,0,0,6477,1852,0,146,2,63,0,163,0,0,2570,122,494,408,301542,91740,0,6955,174,3092,0,9055,0,0,127246,6677,25883,21061
2025-05-12,International,8902,429518,81976,391265,7,50%/45%/40%,0,211420,7662,0,634,0,4893,0,13785,0,0,3853,1400,0,116,0,23,0,113,0,0,1728,88,448,453,176783,69378,0,5497,0,1172,0,6502,0,0,83735,4660,23496,22889
2025-05-19,International,10420,492509,97694,446618,7,65% + 15%,1,238989,8418,0,679,0,5208,0,8520,0,0,4438,1427,0,106,1,28,0,76,0,0,2246,106,735,640,199926,69494,0,5146,55,1521,0,3957,0,0,110312,5990,36609,31807
2025-05-26,International,11055,510468,97742,460150,7,65% + 15%,1,230343,10758,0,600,0,5579,0,7481,0,0,4873,1627,0,111,0,54,0,60,0,0,2120,98,777,743,213470,78973,0,5177,0,2191,0,3005,0,0,99907,5424,39176,36287
2025-06-02,International,11558,521602,102101,477288,7,55%,1,217587,11597,0,710,0,3892,0,6940,0,0,4726,1657,0,119,0,37,0,41,0,0,2546,119,771,696,205740,77125,0,5320,0,1656,0,2198,0,0,115843,6217,37043,33199
2025-06-09,International,7255,339580,66165,310152,7,55% + 20%,1,145205,12707,0,569,0,3032,0,5513,0,0,2785,985,0,81,0,42,0,50,0,0,1436,48,561,454,122097,48291,0,4288,0,1972,0,2849,0,0,68246,2554,29122,22455
2025-06-16,International,5264,254095,48793,234585,7,55% + 20%,1,104004,5155,0,368,0,3507,0,5623,0,0,1918,828,0,61,0,32,0,61,0,0,1098,73,373,315,89074,40281,0,2969,0,1462,0,3386,0,0,53215,3972,19250,16548
2025-06-23,International,6712,320165,62710,293469,7,60% + 15%,1,156712,9950,0,429,0,4238,0,6860,0,0,2571,853,0,76,0,36,0,58,0,0,1544,63,457,375,116623,41434,0,3752,0,1965,0,3801,0,0,75346,3494,23418,18869
2025-06-30,International,6733,326956,66315,301226,7,60% + 15%,1,183708,9966,0,890,0,5548,0,5246,0,0,2642,899,0,87,0,43,0,32,0,0,1161,77,471,467,120913,45144,0,4437,0,2307,0,1893,0,0,57593,4693,24054,24763
2025-07-07,International,4263,214422,42792,199668,7,60% + 15%,1,101793,7479,0,814,0,5617,0,6884,0,0,1331,521,0,62,1,38,0,33,0,0,1069,73,339,255,61643,27371,0,3318,36,2212,0,2208,0,0,53819,4166,18715,13672
2025-07-14,International,3717,182764,36885,170819,7,60% + 15%,1,68859,6113,0,676,0,3219,0,4391,0,0,1158,440,0,53,1,25,1,18,0,0,917,89,275,283,51715,22657,0,2862,52,1210,358,1174,0,0,45887,5054,14948,14063
2025-07-21,International,6623,313059,62911,286342,7,70% + 15%,1,153068,7281,0,656,0,2139,0,1382,0,0,2804,853,0,71,0,31,0,4,0,0,1204,65,487,431,128709,39280,0,3641,0,1562,0,166,0,0,58235,3730,24389,21674
2025-07-28,International,7132,340403,68585,310384,7,70% + 15%,1,169083,9631,0,849,0,3720,0,1397,0,0,2881,896,0,71,0,52,0,10,0,0,1345,123,511,448,134411,42518,0,3385,0,2270,0,241,0,0,65266,6388,25826,22770
2025-08-04,International,5410,248606,47669,226438,7,60% + 15%,1,119748,10268,0,591,0,2591,0,1433,0,0,2372,615,0,43,0,24,0,14,0,0,937,77,341,339,104037,29434,0,2389,0,1036,0,652,0,0,44077,4210,17186,17327
2025-08-11,International,9197,425479,79807,387100,7,40% + 10%,0,179932,11569,0,709,0,2751,0,1428,0,0,4481,967,0,85,0,37,0,13,0,0,1568,126,401,352,196357,47808,0,4259,0,1745,0,650,0,0,76875,6018,20466,18031
2025-08-18,International,10055,486200,97280,448192,7,60% + 10%,1,255470,17365,0,898,0,2489,4563,1360,0,0,4702,1113,0,96,0,38,23,8,0,0,1501,79,664,570,223135,53828,0,5189,0,1866,1427,422,0,0,73802,4435,34029,29004
2025-08-25,International,9957,500923,107144,465920,7,65% + 15%,1,234944,18488,0,817,0,4582,6140,2338,0,0,4041,1052,0,102,0,73,21,12,0,0,1921,99,683,640,202944,52093,0,5427,0,3541,1289,703,0,0,97473,5656,35771,32281
2025-09-01,International,8980,453590,96684,424230,7,65% + 15%,1,212894,17947,0,822,0,7705,5676,2729,0,0,3584,905,0,80,0,85,29,76,0,0,1719,102,585,604,178602,45333,0,4401,0,4213,2043,2791,0,0,88179,6730,30207,31502
2025-09-08,International,6547,335319,68437,318802,7,45%,1,163034,15013,0,590,0,8381,5392,2854,0,0,2441,612,0,67,0,48,24,66,0,0,1434,83,430,424,123336,31758,0,3430,0,2730,1581,2637,0,0,71644,5176,22659,23819
2025-09-15,International,9015,444208,91577,416723,7,67% + 10%,1,207574,16912,0,504,31495,8403,2343,3916,0,0,3759,714,0,86,328,56,15,92,0,0,1694,93,521,503,174171,36437,0,4536,20483,2911,1025,3749,0,0,85651,5624,27247,26624
2025-09-22,International,7715,387913,80060,369189,7,60% + 15%,1,179485,16779,0,573,34571,5570,4039,5538,0,0,2711,713,0,67,338,34,33,73,0,0,1480,105,492,505,132396,36158,0,3965,21182,1775,2185,2828,0,0,74160,5926,25305,24934
2025-09-29,International,6793,348901,72611,336211,7,60% + 15%,1,157601,15919,0,565,28007,1211,3951,3417,0,0,2374,601,0,75,270,4,34,23,0,0,1415,82,411,458,119248,29398,0,3951,17193,81,2302,1014,0,0,73073,5173,21693,23765
2025-10-06,International,5092,259821,56008,254710,7,60% + 10%,1,133774,16027,0,464,20177,0,2609,1916,0,0,1600,511,0,65,161,0,28,15,0,0,1144,102,353,361,80856,25114,0,3556,9930,-61,2174,807,0,0,56491,6381,19424,18929
2025-10-13,International,7641,392284,86047,381635,7,50%,1,175778,17533,0,528,7016,0,726,1335,0,0,3419,890,0,68,80,1,6,4,0,0,1153,65,463,539,172304,47213,0,3803,4567,-16,290,205,0,0,59079,3711,23468,29178
2025-10-20,International,6502,340183,73663,329099,7,60% + 10%,1,175527,17199,0,652,7046,0,0,2219,0,0,2421,778,0,86,71,0,0,11,0,0,1194,94,455,504,126281,40811,0,4930,4393,0,0,684,0,0,60971,6169,24445,27694
2025-10-27,International,10730,500050,121765,476016,7,65% + 15%,1,233574,21374,0,696,12278,0,0,3463,0,0,4180,1320,0,135,76,0,1,38,0,0,1892,103,683,845,189019,62650,0,7400,4936,-20,-28,1578,0,0,89662,5264,33182,41710
2025-11-03,International,14970,740198,187171,713816,7,65% + 15%,0,371845,27992,0,931,6418,0,0,6135,0,0,6187,1860,0,198,47,0,0,86,0,0,2369,156,909,1187,305548,93466,0,9872,3445,0,-58,3666,0,0,116234,9191,46808,59128
2025-11-10,International,11563,601567,139886,583408,7,70% + 10%,0,312257,30785,0,689,8792,0,0,4143,0,0,4194,1507,0,147,95,1,0,36,0,0,2114,180,802,1034,217563,79770,0,7932,6505,46,0,1516,0,0,109873,10624,42395,54262
2025-11-17,International,18140,889632,205501,851396,7,70% + 10%,0,491103,38303,0,1062,8786,0,0,4161,0,0,7763,2116,0,206,104,0,1,34,0,0,3035,175,1002,1607,368323,108497,0,11377,7055,0,88,1407,0,0,152748,9947,49651,80412
2025-11-24,International,24239,1121966,281126,1092151,7,Up to 75% + Extra 25%/20%/15%,1,650094,45500,0,1451,8789,751,0,4054,0,0,9047,3080,0,287,101,4,1,48,0,0,4484,262,1559,2553,400089,146840,0,14608,6993,138,72,2079,0,0,213535,15509,74525,117848
2025-12-01,International,20967,927946,221804,871727,7,Up to 75% + Extra 25%/20%/15%,0,448040,42089,0,1143,8206,2442,0,4132,0,0,7028,2750,0,237,93,11,3,46,0,0,4734,238,1174,1997,301024,125428,0,11478,5798,627,181,2219,0,0,207834,12281,53294,92063
2025-12-08,International,11877,557573,122622,534567,7,70% + 10%,0,162185,28278,0,887,7033,2883,0,2543,0,0,3311,1645,0,139,70,4,0,30,0,0,2493,124,740,1364,147706,80361,0,6813,4117,243,0,1528,0,0,117047,6800,35472,66030
2025-12-15,International,13209,602101,132895,571955,7,70% + 15%,0,250441,25904,0,826,7028,1662,0,4047,0,0,4649,1879,0,146,76,6,0,44,0,0,2499,121,808,1163,199900,88752,0,6791,4861,260,0,1783,0,0,119641,6593,36825,54238
2025-12-22,International,15561,770855,172679,733081,7,75% + 10%,0,361331,21886,0,746,7070,1401,0,3520,0,0,6173,2360,0,113,105,2,0,21,0,0,3048,146,835,1014,303792,119902,0,5968,7036,104,0,1033,0,0,150240,8325,40996,50788
2025-12-29,International,17222,887264,207300,856978,7,75% + 10%,1,427437,26289,0,921,5521,1392,0,2739,0,0,6517,2343,0,176,87,9,0,26,0,0,3836,185,943,1107,328377,123192,0,9126,5801,393,0,1264,0,0,200258,10900,50495,57613
2026-01-05,International,13293,649331,143444,627169,7,75% + 10%,1,301188,22870,0,826,0,1402,0,2078,0,0,4858,1768,0,140,0,4,1,9,0,0,3086,148,762,844,232468,87551,0,6766,-73,202,57,572,0,0,153632,8671,37026,42056
2026-01-12,International,10159,508488,110517,495554,7,60% + 10%,1,295028,23078,0,696,0,1379,0,2068,0,0,4142,1421,0,104,1,2,0,7,0,0,1922,89,644,660,200949,74311,0,5255,-23,160,0,181,0,0,97775,5057,34787,33379
2026-01-19,International,8821,438482,97937,430860,7,65% + 20%,1,204104,22809,0,604,0,386,0,1701,0,0,3340,1262,0,93,0,2,1,8,0,0,1910,99,517,503,159530,66969,0,5211,2,66,53,444,0,0,95510,6314,26602,25483
2026-01-26,International,15206,766836,169734,723113,7,65% + 10%,1,427277,31778,0,728,0,0,0,1386,0,0,6147,2045,0,159,1,0,0,4,0,0,2810,211,892,765,307246,106495,0,8843,-32,0,0,189,0,0,140972,11258,45942,38752
2026-02-02,International,12290,647938,156580,619700,7,60% + 10%,1,351256,40065,0,852,0,0,0,1406,0,0,4276,1803,0,153,2,1,0,5,0,0,2080,258,784,786,222226,98278,0,8309,145,127,0,285,0,0,111011,14997,41320,42665
2026-02-09,International,9602,505461,123067,486399,7,65% + 15%,1,293879,34853,0,754,0,0,0,1458,0,0,3334,1356,0,106,3,0,1,7,0,0,1666,247,599,621,174862,73387,0,6112,126,-46,50,352,0,0,86919,14535,32531,31914
2026-02-16,International,9414,478433,109684,468375,7,65% + 15%,1,303736,39116,0,758,0,0,0,1396,0,0,3372,1282,0,90,0,1,1,16,0,0,1717,191,512,560,173036,67321,0,5038,0,51,55,799,0,0,87081,11419,26129,29048
2026-02-23,International,9207,475265,99100,464202,7,60% + 10%,1,261209,35728,0,631,0,0,0,1401,0,0,3698,1327,0,74,1,1,0,9,0,0,1482,177,455,561,185696,72629,0,4322,95,60,0,548,0,0,76616,10399,24457,30464
2026-03-02,International,9874,490478,100797,478264,7,60% + 10%,1,330878,39585,0,559,0,0,0,1403,0,0,4065,1223,0,108,1,0,0,21,0,0,1581,181,477,647,192548,64865,0,6099,80,0,0,1059,0,0,80805,10876,25020,34705
2026-03-09,International,8940,431514,90128,416703,7,55%,0,230196,37879,0,555,0,0,0,1368,0,0,3220,1189,0,80,2,0,0,14,0,0,1631,132,431,608,148248,61428,0,4256,142,0,0,596,0,0,81797,7855,21439,31193
2026-03-16,International,7375,359324,71123,342933,7,65% + 10%,1,230615,30021,0,476,0,0,0,1432,0,0,2912,962,0,50,0,0,0,17,0,0,1213,51,318,402,136254,50439,0,2793,-21,0,0,930,0,0,62054,2754,16842,20856
2026-03-23,International,6555,341386,69434,331816,7,70%,1,210331,28876,0,461,0,0,0,1400,0,0,2591,702,0,40,1,1,0,25,0,0,1043,63,241,286,132559,38377,0,2075,60,65,0,1306,0,0,52782,3634,12511,16732
2026-03-30,International,6244,329267,68100,319262,7,80% + 80%,1,203345,24117,0,420,0,0,0,1390,0,0,2000,662,0,38,1,1,0,13,0,0,1162,49,229,288,102230,36484,0,2266,75,57,0,583,0,0,62850,2582,12628,15850
2026-04-06,International,6257,338357,70773,330636,7,70% + 10%,1,185922,33297,0,418,0,0,0,1410,0,0,1932,935,0,68,2,0,0,17,0,0,1232,83,342,412,101864,54486,0,4330,100,0,0,710,0,0,67024,4563,19208,23306
2026-04-13,International,6960,327154,68983,308999,7,70% + 10%,0,196758,28302,0,650,12742,0,0,1355,0,0,3059,876,0,69,182,0,0,23,0,0,1114,33,301,340,123013,47376,0,3886,11503,0,0,1155,0,0,57136,2197,16680,18541
2026-04-20,International,6582,324584,70877,310147,7,55%/50%/45%,0,176381,22955,0,546,31669,0,0,1445,0,0,2478,783,0,62,408,1,0,12,0,0,1210,86,304,331,109279,42430,0,3601,24335,45,0,525,0,0,62835,5235,15845,17329
